,当地时间 温州市,T,Po,P,Pa,U,DD,Ff,ff3,WW,W1,W2,Tn,Tx,H,VV,Td,RRR,tR,date_time
287,20.10.2023 02:00,22.8,757.8,761.2,-0.7,96.0,从西南偏西方向吹来的风,1.0,6.0,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.8,29.0,2500或更高，或无云。,1.6,22.1,2,12.0,2023-09-14 16:10:15
288,20.10.2023 05:00,20.3,758.4,761.8,0.6,95.0,从西北偏西方向吹来的风,3.0,8.0,间歇性雨，不冻，在观测时中度 ,,,18.9,29.0,2500或更高，或无云。,3.4,19.5,6,12.0,2023-09-14 16:10:15
289,20.10.2023 08:00,20.1,760.3,763.8,1.9,93.0,从北方吹来的风,0.0,8.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,19.8,29.0,2500或更高，或无云。,10.0,18.9,11,12.0,2023-09-14 16:20:15
290,20.10.2023 11:00,20.6,761.3,764.8,1.0,84.0,从北方吹来的风,3.0,8.0,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.8,29.0,2500或更高，或无云。,17.0,17.8,11,12.0,2023-09-14 16:20:15
291,20.10.2023 14:00,19.2,761.3,764.8,0.0,83.0,从西北方吹来的风,2.0,10.0,间歇性雨，不冻，在观测时较弱 ,小雨,在整个相应周期内云遮住了一半或以下的天空,19.2,,2500或更高，或无云。,14.0,16.2,10,12.0,2023-09-14 16:20:15
292,20.10.2023 17:00,18.7,763.2,766.6,1.9,74.0,从西北方吹来的风,2.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.7,,2500或更高，或无云。,20.0,14.0,6,12.0,2023-09-14 16:20:15
293,20.10.2023 20:00,17.9,764.3,767.8,1.1,72.0,从西北方吹来的风,2.0,10.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.9,23.9,2500或更高，或无云。,20.0,12.8,0.7,12.0,2023-09-14 16:20:15
294,20.10.2023 23:00,17.5,764.7,768.2,0.4,63.0,从西北方吹来的风,3.0,10.0,云量发展情况没有进行观测或无法观测。 ,,,17.5,23.6,2500或更高，或无云。,20.0,10.4,0.6,12.0,2023-09-14 16:30:15
295,21.10.2023 02:00,17.6,764.2,767.8,-0.5,56.0,从西北偏北方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.4,,2500或更高，或无云。,17.0,8.7,无降水,12.0,2023-09-14 16:30:15
296,21.10.2023 05:00,17.2,764.2,767.7,0.0,53.0,从西北方吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,17.2,,2500或更高，或无云。,19.0,7.5,无降水,12.0,2023-09-14 16:30:15
297,21.10.2023 08:00,17.4,765.2,768.7,1.0,52.0,从西北偏西方向吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.6,,2500或更高，或无云。,19.0,7.5,无降水,12.0,2023-09-14 16:30:15
298,21.10.2023 11:00,20.4,765.2,768.7,0.0,53.0,从北方吹来的风,1.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.6,21.3,2500或更高，或无云。,19.0,10.5,无降水,12.0,2023-09-14 16:30:15
299,21.10.2023 14:00,21.9,763.9,767.3,-1.3,55.0,从东南偏东方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.6,22.1,2500或更高，或无云。,19.0,12.5,无降水,12.0,2023-09-14 16:40:15
300,21.10.2023 17:00,20.8,764.2,767.8,0.3,61.0,从东方吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.6,22.6,2500或更高，或无云。,19.0,13.0,无降水,12.0,2023-09-14 16:40:15
301,21.10.2023 20:00,20.1,765.4,769.0,1.2,65.0,从东北偏东方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.6,22.6,2500或更高，或无云。,19.0,13.3,无降水,12.0,2023-09-14 16:40:15
302,21.10.2023 23:00,19.2,765.3,768.8,-0.1,62.0,从东北偏北方向吹来的风,2.0,8.0,云量发展情况没有进行观测或无法观测。 ,,,16.6,22.6,2500或更高，或无云。,19.0,11.8,无降水,12.0,2023-09-14 16:40:15
303,22.10.2023 02:00,18.7,764.5,768.0,-0.8,63.0,从西北方吹来的风,1.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.6,22.6,2500或更高，或无云。,18.0,11.5,无降水,12.0,2023-09-14 16:40:15
304,22.10.2023 05:00,17.9,764.0,767.5,-0.5,67.0,从西北偏北方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,16.6,22.6,2500或更高，或无云。,20.0,11.7,无降水,12.0,2023-09-14 16:50:15
305,22.10.2023 08:00,18.9,765.1,768.7,1.1,69.0,从西方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.4,22.6,2500或更高，或无云。,18.0,13.1,无降水,12.0,2023-09-14 16:50:15
306,22.10.2023 11:00,22.0,764.8,768.3,-0.3,61.0,从北方吹来的风,2.0,4.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.7,22.6,2500或更高，或无云。,19.0,14.1,无降水,12.0,2023-09-14 16:50:15
307,22.10.2023 14:00,23.0,763.0,766.5,-1.8,62.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.7,24.0,2500或更高，或无云。,19.0,15.3,无降水,12.0,2023-09-14 16:50:15
308,22.10.2023 17:00,22.0,762.8,766.3,-0.2,67.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.7,24.0,2500或更高，或无云。,20.0,15.6,无降水,12.0,2023-09-14 16:50:15
309,22.10.2023 20:00,21.1,763.9,767.3,1.1,75.0,从东北偏北方向吹来的风,1.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.7,24.0,2500或更高，或无云。,14.0,16.5,无降水,12.0,2023-09-14 17:00:15
310,22.10.2023 23:00,19.7,763.6,767.1,-0.3,81.0,从西方吹来的风,1.0,5.0,云量发展情况没有进行观测或无法观测。 ,,,17.7,24.0,2500或更高，或无云。,12.0,16.3,无降水,12.0,2023-09-14 17:00:15
311,23.10.2023 02:00,19.4,763.0,766.4,-0.6,85.0,从西南偏西方向吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.7,24.0,2500或更高，或无云。,4.9,16.8,无降水,12.0,2023-09-14 17:00:15
312,23.10.2023 05:00,19.2,763.0,766.5,0.0,84.0,从西方吹来的风,2.0,4.0,霾 ,,,17.7,24.0,2500或更高，或无云。,6.0,16.4,无降水,12.0,2023-09-14 17:00:15
313,23.10.2023 08:00,20.2,763.9,767.3,0.9,81.0,从西方吹来的风,2.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,,2500或更高，或无云。,5.0,16.8,无降水,12.0,2023-09-14 17:00:15
314,23.10.2023 11:00,22.6,763.3,766.8,-0.6,70.0,从西北偏西方向吹来的风,1.0,4.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.1,24.0,2500或更高，或无云。,13.0,16.9,无降水,12.0,2023-09-14 17:10:15
315,23.10.2023 14:00,24.0,761.8,765.3,-1.5,64.0,从东南偏东方向吹来的风,2.0,4.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.1,25.0,2500或更高，或无云。,19.0,16.8,无降水,12.0,2023-09-14 17:10:15
316,23.10.2023 17:00,23.2,761.7,765.1,-0.1,67.0,从东北偏东方向吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.1,25.0,2500或更高，或无云。,19.0,16.7,无降水,12.0,2023-09-14 17:10:15
317,23.10.2023 20:00,22.3,762.3,765.7,0.6,72.0,无风,0.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.1,25.0,2500或更高，或无云。,16.0,17.0,无降水,12.0,2023-09-14 17:10:15
318,23.10.2023 23:00,21.4,761.9,765.4,,78.0,从西方吹来的风,1.0,4.0,小雨（不冻） ,,,19.1,25.0,,7.0,17.4,无降水,6.0,2023-09-14 17:10:15
319,24.10.2023 02:00,20.7,761.1,764.5,-0.8,83.0,从西方吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.1,25.0,2500或更高，或无云。,3.6,17.7,无降水,12.0,2023-09-14 17:20:15
320,24.10.2023 05:00,19.8,761.2,764.6,0.1,87.0,从西南偏西方向吹来的风,1.0,5.0,霾 ,,,19.2,25.0,2500或更高，或无云。,4.2,17.6,无降水,12.0,2023-09-14 17:20:15
321,24.10.2023 08:00,21.7,762.0,765.4,0.8,77.0,从西南偏西方向吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.7,25.0,2500或更高，或无云。,4.3,17.5,无降水,12.0,2023-09-14 17:20:15
322,24.10.2023 11:00,26.9,761.2,764.6,-0.8,61.0,从东南偏南方向吹来的风,1.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.7,26.9,2500或更高，或无云。,13.0,18.7,无降水,12.0,2023-09-14 17:20:15
323,24.10.2023 14:00,27.5,759.1,762.5,-2.1,60.0,从东方吹来的风,3.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.7,28.7,2500或更高，或无云。,19.0,19.0,无降水,12.0,2023-09-14 17:20:15
324,24.10.2023 17:00,24.1,759.4,762.8,0.3,78.0,从东方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.7,28.7,2500或更高，或无云。,19.0,20.0,无降水,12.0,2023-09-14 17:30:15
325,24.10.2023 20:00,22.8,760.6,764.1,1.2,89.0,从东方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.7,28.7,2500或更高，或无云。,11.0,20.9,无降水,12.0,2023-09-14 17:30:15
326,24.10.2023 23:00,22.4,760.7,764.1,0.1,91.0,从西方吹来的风,1.0,6.0,霾 ,,,19.7,28.7,2500或更高，或无云。,3.4,20.9,无降水,12.0,2023-09-14 17:30:15
327,25.10.2023 02:00,21.2,759.9,763.3,-0.8,95.0,从西南偏西方向吹来的风,1.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.7,28.7,2500或更高，或无云。,1.3,20.4,无降水,12.0,2023-09-14 17:30:15
328,25.10.2023 05:00,20.6,759.5,763.0,-0.4,95.0,从西方吹来的风,1.0,5.0,薄雾 ,,,19.8,28.7,2500或更高，或无云。,2.0,19.8,无降水,12.0,2023-09-14 17:30:15
329,25.10.2023 08:00,22.0,760.6,764.0,1.1,88.0,从西方吹来的风,1.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,,2500或更高，或无云。,3.4,19.9,无降水,12.0,2023-09-14 17:40:15
330,25.10.2023 11:00,27.0,760.0,763.4,-0.6,65.0,从西北偏西方向吹来的风,1.0,4.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,28.7,2500或更高，或无云。,14.0,19.9,无降水,12.0,2023-09-14 17:40:15
331,25.10.2023 14:00,26.6,758.4,761.8,-1.6,70.0,从东方吹来的风,3.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,28.0,2500或更高，或无云。,6.0,20.7,无降水,12.0,2023-09-14 17:40:15
332,25.10.2023 17:00,24.1,758.8,762.3,0.4,83.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,28.0,2500或更高，或无云。,12.0,21.0,无降水,12.0,2023-09-14 17:40:15
333,25.10.2023 20:00,23.0,759.9,763.3,1.1,90.0,从东南方吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,28.0,2500或更高，或无云。,3.0,21.3,无降水,12.0,2023-09-14 17:40:15
334,25.10.2023 23:00,22.7,759.7,763.0,-0.2,91.0,从东方吹来的风,1.0,,云量发展情况没有进行观测或无法观测。 ,,,20.5,28.0,2500或更高，或无云。,9.0,21.2,无降水,12.0,2023-09-14 17:50:16
335,26.10.2023 02:00,22.4,758.8,762.1,-0.9,92.0,从东北方吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,20.5,28.0,2500或更高，或无云。,5.0,21.0,无降水,12.0,2023-09-14 17:50:16
336,26.10.2023 05:00,22.1,758.5,761.9,-0.3,93.0,从西方吹来的风,1.0,4.0,霾 ,,,20.5,,2500或更高，或无云。,3.8,20.9,无降水,12.0,2023-09-14 17:50:16
337,26.10.2023 08:00,22.4,759.7,763.1,1.2,93.0,从西方吹来的风,1.0,3.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.8,,2500或更高，或无云。,1.7,21.2,无降水,12.0,2023-09-14 17:50:16
338,26.10.2023 11:00,23.4,759.7,763.2,0.0,89.0,从西方吹来的风,1.0,3.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.8,,2500或更高，或无云。,2.8,21.5,无降水,12.0,2023-09-14 17:50:16
339,26.10.2023 14:00,24.1,758.2,761.7,-1.5,80.0,从西南偏西方向吹来的风,1.0,4.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.8,26.6,2500或更高，或无云。,12.0,20.4,无降水,12.0,2023-09-14 18:00:15
340,26.10.2023 17:00,23.3,758.3,761.8,0.1,86.0,从东北偏东方向吹来的风,1.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.8,24.5,2500或更高，或无云。,4.9,20.8,无降水,12.0,2023-09-14 18:00:15
341,26.10.2023 20:00,20.9,759.4,762.8,1.1,96.0,从西方吹来的风,2.0,4.0,小雨（不冻） ,小雨,在整个相应周期内云遮住了一半或以下的天空,20.9,24.5,2500或更高，或无云。,2.9,20.2,0.7,12.0,2023-09-14 18:00:15
342,26.10.2023 23:00,20.1,759.8,763.3,0.4,96.0,从北方吹来的风,0.0,5.0,间歇性雨，不冻，在观测时中度 ,,,20.1,24.5,2500或更高，或无云。,4.1,19.4,5,12.0,2023-09-14 18:00:15
343,27.10.2023 02:00,19.9,759.2,762.7,-0.6,98.0,从西方吹来的风,2.0,5.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.9,24.5,2500或更高，或无云。,1.1,19.6,7,12.0,2023-09-14 18:00:15
344,27.10.2023 05:00,19.7,759.2,762.7,0.0,98.0,从西方吹来的风,1.0,5.0,小雨（不冻） ,,,19.7,24.5,2500或更高，或无云。,1.2,19.4,8,12.0,2023-09-14 18:10:15
345,27.10.2023 08:00,20.4,760.5,763.9,1.3,97.0,从西南偏西方向吹来的风,1.0,5.0,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.6,,2500或更高，或无云。,2.1,19.9,7,12.0,2023-09-14 18:10:15
346,27.10.2023 11:00,22.7,760.7,764.2,0.2,82.0,从西方吹来的风,2.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.6,24.5,2500或更高，或无云。,4.9,19.5,3,12.0,2023-09-14 18:10:15
347,27.10.2023 14:00,26.2,758.9,762.4,-1.8,49.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.6,26.3,2500或更高，或无云。,15.0,14.7,0.5,12.0,2023-09-14 18:10:15
